id_capteur,zone,latitude,longitude,date_heure,humidite_sol,temperature_sol,altitude,precision_gps,etat_capteur
SD03,Zone D,14.1026,-6.4793,2025-05-28 16:00:00,24.2,17.1,298.4,4.9,EN_MAINTENANCE
SD03,Zone D,14.1026,-6.4793,2025-05-28 19:00:00,45.0,12.8,298.4,4.8,OK
SD03,Zone D,14.1026,-6.4793,2025-05-28 21:00:00,41.5,15.7,298.4,4.1,DEFAILLANT
SD03,Zone D,14.1026,-6.4793,2025-05-29 00:00:00,50.4,26.4,298.4,3.0,OK
SD03,Zone D,14.1026,-6.4793,2025-05-29 02:00:00,59.2,21.4,298.4,3.3,OK
SD03,Zone D,14.1026,-6.4793,2025-05-29 03:00:00,65.9,14.0,298.4,3.6,OK
SD03,Zone D,14.1026,-6.4793,2025-05-29 05:00:00,56.2,9.6,298.4,5.0,OK
SD03,Zone D,14.1026,-6.4793,2025-05-29 06:00:00,34.8,18.6,298.4,2.1,DEFAILLANT
SD03,Zone D,14.1026,-6.4793,2025-05-29 07:00:00,53.4,9.9,298.4,3.4,OK
SD03,Zone D,14.1026,-6.4793,2025-05-29 08:00:00,24.4,32.7,298.4,5.0,OK
SD03,Zone D,14.1026,-6.4793,2025-05-29 10:00:00,52.1,23.2,298.4,4.6,EN_MAINTENANCE
SD03,Zone D,14.1026,-6.4793,2025-05-29 11:00:00,73.8,14.4,298.4,3.5,OK
SD03,Zone D,14.1026,-6.4793,2025-05-29 13:00:00,63.9,7.3,298.4,4.3,OK
SD03,Zone D,14.1026,-6.4793,2025-05-29 14:00:00,44.7,16.3,298.4,5.0,OK
SD03,Zone D,14.1026,-6.4793,2025-05-29 18:00:00,63.1,27.0,298.4,2.8,EN_MAINTENANCE
SD03,Zone D,14.1026,-6.4793,2025-05-29 20:00:00,13.7,6.5,298.4,5.0,DEFAILLANT
SD03,Zone D,14.1026,-6.4793,2025-05-29 21:00:00,58.7,19.1,298.4,3.6,EN_MAINTENANCE
SD03,Zone D,14.1026,-6.4793,2025-05-29 23:00:00,80.7,20.3,298.4,5.0,OK
SD03,Zone D,14.1026,-6.4793,2025-05-30 01:00:00,31.0,14.4,298.4,3.2,OK
SD03,Zone D,14.1026,-6.4793,2025-05-30 02:00:00,79.1,3.7,298.4,3.2,OK
SD03,Zone D,14.1026,-6.4793,2025-05-30 03:00:00,15.3,27.3,298.4,3.5,OK
SD03,Zone D,14.1026,-6.4793,2025-05-30 08:00:00,49.9,41.1,298.4,3.3,DEFAILLANT
SD03,Zone D,14.1026,-6.4793,2025-05-30 09:00:00,68.8,14.1,298.4,5.0,DEFAILLANT
SD03,Zone D,14.1026,-6.4793,2025-05-30 11:00:00,39.7,24.2,298.4,3.5,OK
SD03,Zone D,14.1026,-6.4793,2025-05-30 12:00:00,53.9,28.2,298.4,3.3,OK
SD03,Zone D,14.1026,-6.4793,2025-05-30 14:00:00,34.1,20.0,298.4,4.4,OK
SD03,Zone D,14.1026,-6.4793,2025-05-30 15:00:00,39.4,8.2,298.4,3.3,EN_MAINTENANCE
SD03,Zone D,14.1026,-6.4793,2025-05-30 18:00:00,41.2,11.8,298.4,3.2,OK
SD03,Zone D,14.1026,-6.4793,2025-05-30 21:00:00,35.9,26.7,298.4,5.0,OK
SD03,Zone D,14.1026,-6.4793,2025-05-31 01:00:00,48.3,18.8,298.4,3.0,OK
SD03,Zone D,14.1026,-6.4793,2025-05-31 02:00:00,7.4,24.8,298.4,3.9,DEFAILLANT
SD03,Zone D,14.1026,-6.4793,2025-05-31 04:00:00,52.1,22.2,298.4,5.0,OK
SD03,Zone D,14.1026,-6.4793,2025-05-31 05:00:00,47.1,14.5,298.4,3.0,OK
SD03,Zone D,14.1026,-6.4793,2025-05-31 06:00:00,42.2,11.5,298.4,5.0,OK
SD03,Zone D,14.1026,-6.4793,2025-05-31 07:00:00,48.2,23.4,298.4,4.0,OK
SD03,Zone D,14.1026,-6.4793,2025-05-31 09:00:00,65.3,25.9,298.4,5.0,OK
SD03,Zone D,14.1026,-6.4793,2025-05-31 13:00:00,22.3,22.1,298.4,4.0,OK
SD03,Zone D,14.1026,-6.4793,2025-05-31 15:00:00,6.7,25.6,298.4,4.4,OK
SD03,Zone D,14.1026,-6.4793,2025-05-31 16:00:00,47.6,13.7,298.4,3.4,EN_MAINTENANCE
SD03,Zone D,14.1026,-6.4793,2025-05-31 19:00:00,88.0,19.0,298.4,3.3,DEFAILLANT
SD03,Zone D,14.1026,-6.4793,2025-05-31 23:00:00,25.0,35.1,298.4,5.0,OK
SD03,Zone D,14.1026,-6.4793,2025-06-01 00:00:00,19.8,26.4,298.4,4.1,DEFAILLANT
SD03,Zone D,14.1026,-6.4793,2025-06-01 02:00:00,52.7,27.9,298.4,2.9,OK
SD03,Zone D,14.1026,-6.4793,2025-06-01 04:00:00,55.5,11.1,298.4,2.5,OK
SD03,Zone D,14.1026,-6.4793,2025-06-01 07:00:00,0.0,22.9,298.4,3.9,DEFAILLANT
SD03,Zone D,14.1026,-6.4793,2025-06-01 09:00:00,29.6,14.7,298.4,4.0,OK
SD03,Zone D,14.1026,-6.4793,2025-06-01 12:00:00,86.9,-2.1,298.4,3.2,EN_MAINTENANCE
SD03,Zone D,14.1026,-6.4793,2025-06-01 14:00:00,32.8,-4.0,298.4,5.0,DEFAILLANT
SD03,Zone D,14.1026,-6.4793,2025-06-01 15:00:00,36.8,20.2,298.4,3.5,DEFAILLANT
SD03,Zone D,14.1026,-6.4793,2025-06-01 16:00:00,100.0,21.5,298.4,4.0,OK
SD03,Zone D,14.1026,-6.4793,2025-06-01 18:00:00,41.5,10.2,298.4,4.4,EN_MAINTENANCE
SD03,Zone D,14.1026,-6.4793,2025-06-01 21:00:00,73.4,20.9,298.4,3.9,OK
SD03,Zone D,14.1026,-6.4793,2025-06-01 23:00:00,38.1,24.8,298.4,3.4,OK
SD03,Zone D,14.1026,-6.4793,2025-06-02 00:00:00,58.8,18.0,298.4,5.0,OK
SD03,Zone D,14.1026,-6.4793,2025-06-02 01:00:00,41.7,10.3,298.4,3.9,OK
SD03,Zone D,14.1026,-6.4793,2025-06-02 04:00:00,68.3,35.4,298.4,3.5,OK
SD03,Zone D,14.1026,-6.4793,2025-06-02 05:00:00,61.9,10.4,298.4,4.8,DEFAILLANT
SD03,Zone D,14.1026,-6.4793,2025-06-02 07:00:00,62.7,27.4,298.4,3.0,OK
SD03,Zone D,14.1026,-6.4793,2025-06-02 10:00:00,64.3,11.1,298.4,4.9,EN_MAINTENANCE
SD03,Zone D,14.1026,-6.4793,2025-06-02 11:00:00,49.3,20.6,298.4,3.9,OK
SD03,Zone D,14.1026,-6.4793,2025-06-02 12:00:00,66.9,22.5,298.4,3.6,DEFAILLANT
SD03,Zone D,14.1026,-6.4793,2025-06-02 13:00:00,42.6,28.7,298.4,4.3,EN_MAINTENANCE
SD03,Zone D,14.1026,-6.4793,2025-06-02 16:00:00,30.9,11.6,298.4,5.0,OK
SD03,Zone D,14.1026,-6.4793,2025-06-02 17:00:00,71.3,13.7,298.4,2.9,OK
SD03,Zone D,14.1026,-6.4793,2025-06-02 18:00:00,30.9,19.1,298.4,4.3,OK
SD03,Zone D,14.1026,-6.4793,2025-06-02 19:00:00,52.6,0.5,298.4,4.3,OK
SD03,Zone D,14.1026,-6.4793,2025-06-02 20:00:00,49.1,17.7,298.4,3.4,OK
SD03,Zone D,14.1026,-6.4793,2025-06-02 21:00:00,53.1,18.8,298.4,4.9,OK
SD03,Zone D,14.1026,-6.4793,2025-06-02 22:00:00,55.8,9.9,298.4,4.0,DEFAILLANT
SD03,Zone D,14.1026,-6.4793,2025-06-03 00:00:00,81.9,36.8,298.4,3.3,OK
SD03,Zone D,14.1026,-6.4793,2025-06-03 02:00:00,52.2,21.4,298.4,4.8,OK
SD03,Zone D,14.1026,-6.4793,2025-06-03 03:00:00,35.5,22.4,298.4,4.1,OK
SD03,Zone D,14.1026,-6.4793,2025-06-03 06:00:00,38.4,9.1,298.4,3.9,OK
SD03,Zone D,14.1026,-6.4793,2025-06-03 07:00:00,75.0,29.2,298.4,4.6,OK
SD03,Zone D,14.1026,-6.4793,2025-06-03 08:00:00,72.7,11.5,298.4,4.7,OK
SD03,Zone D,14.1026,-6.4793,2025-06-03 10:00:00,9.0,14.9,298.4,4.6,DEFAILLANT
SD03,Zone D,14.1026,-6.4793,2025-06-03 11:00:00,13.9,19.1,298.4,3.9,OK
SD03,Zone D,14.1026,-6.4793,2025-06-03 13:00:00,62.5,10.9,298.4,4.3,OK
SD03,Zone D,14.1026,-6.4793,2025-06-03 14:00:00,47.5,18.4,298.4,3.3,OK
SD03,Zone D,14.1026,-6.4793,2025-06-03 17:00:00,56.7,14.7,298.4,4.4,OK
SD03,Zone D,14.1026,-6.4793,2025-06-03 18:00:00,85.3,18.5,298.4,3.2,OK
SD03,Zone D,14.1026,-6.4793,2025-06-03 19:00:00,71.4,23.0,298.4,3.6,OK
SD03,Zone D,14.1026,-6.4793,2025-06-03 20:00:00,36.1,23.9,298.4,5.0,EN_MAINTENANCE
SD03,Zone D,14.1026,-6.4793,2025-06-03 23:00:00,22.8,21.1,298.4,4.5,OK
SD03,Zone D,14.1026,-6.4793,2025-06-04 00:00:00,17.5,13.9,298.4,2.8,OK
SD03,Zone D,14.1026,-6.4793,2025-06-04 01:00:00,51.2,24.0,298.4,4.6,OK
SD03,Zone D,14.1026,-6.4793,2025-06-04 02:00:00,31.2,30.4,298.4,4.7,EN_MAINTENANCE
SD03,Zone D,14.1026,-6.4793,2025-06-04 04:00:00,23.7,18.7,298.4,3.4,OK
SD03,Zone D,14.1026,-6.4793,2025-06-04 05:00:00,30.4,-0.9,298.4,2.4,DEFAILLANT
SD03,Zone D,14.1026,-6.4793,2025-06-04 08:00:00,51.7,19.8,298.4,3.3,OK
SD03,Zone D,14.1026,-6.4793,2025-06-04 09:00:00,53.5,18.9,298.4,2.9,OK
SD03,Zone D,14.1026,-6.4793,2025-06-04 10:00:00,51.2,4.3,298.4,2.8,OK
SD03,Zone D,14.1026,-6.4793,2025-06-04 11:00:00,15.5,19.0,298.4,3.0,OK
SD03,Zone D,14.1026,-6.4793,2025-06-04 12:00:00,103.8,15.9,298.4,3.0,DEFAILLANT
SD03,Zone D,14.1026,-6.4793,2025-06-04 14:00:00,34.7,28.9,298.4,4.5,OK
SD03,Zone D,14.1026,-6.4793,2025-06-04 16:00:00,46.9,23.0,298.4,4.7,OK
SD03,Zone D,14.1026,-6.4793,2025-06-04 17:00:00,39.0,22.8,298.4,3.2,EN_MAINTENANCE
SD03,Zone D,14.1026,-6.4793,2025-06-04 19:00:00,21.3,13.9,298.4,3.1,OK
SD03,Zone D,14.1026,-6.4793,2025-06-04 21:00:00,26.2,19.7,298.4,3.3,OK
SD03,Zone D,14.1026,-6.4793,2025-06-04 22:00:00,58.8,20.3,298.4,3.4,EN_MAINTENANCE
SD03,Zone D,14.1026,-6.4793,2025-06-05 00:00:00,53.9,32.5,298.4,4.8,OK
SD03,Zone D,14.1026,-6.4793,2025-06-05 01:00:00,79.2,36.6,298.4,3.4,OK
SD03,Zone D,14.1026,-6.4793,2025-06-05 03:00:00,32.0,8.6,298.4,4.3,OK
SD03,Zone D,14.1026,-6.4793,2025-06-05 05:00:00,6.5,25.6,298.4,3.8,OK
SD03,Zone D,14.1026,-6.4793,2025-06-05 07:00:00,27.4,19.7,298.4,3.4,OK
SD03,Zone D,14.1026,-6.4793,2025-06-05 13:00:00,72.3,20.7,298.4,2.6,OK
SD03,Zone D,14.1026,-6.4793,2025-06-05 14:00:00,30.0,10.4,298.4,3.4,OK
SD03,Zone D,14.1026,-6.4793,2025-06-05 16:00:00,44.4,21.5,298.4,4.4,OK
SD03,Zone D,14.1026,-6.4793,2025-06-05 17:00:00,65.4,15.0,298.4,3.7,OK
SD03,Zone D,14.1026,-6.4793,2025-06-05 20:00:00,41.3,30.9,298.4,5.0,OK
SD03,Zone D,14.1026,-6.4793,2025-06-05 23:00:00,27.7,21.4,298.4,5.0,OK
SD03,Zone D,14.1026,-6.4793,2025-06-06 04:00:00,21.4,22.9,298.4,3.2,OK
SD03,Zone D,14.1026,-6.4793,2025-06-06 06:00:00,65.5,12.4,298.4,3.6,OK
SD03,Zone D,14.1026,-6.4793,2025-06-06 07:00:00,74.4,25.6,298.4,2.8,OK
SD03,Zone D,14.1026,-6.4793,2025-06-06 08:00:00,68.1,27.5,298.4,5.0,EN_MAINTENANCE
SD03,Zone D,14.1026,-6.4793,2025-06-06 09:00:00,60.0,19.6,298.4,4.3,OK
SD03,Zone D,14.1026,-6.4793,2025-06-06 15:00:00,53.7,18.8,298.4,5.0,OK
SD03,Zone D,14.1026,-6.4793,2025-06-06 16:00:00,83.0,21.9,298.4,3.8,OK
SD03,Zone D,14.1026,-6.4793,2025-06-06 17:00:00,44.3,20.1,298.4,3.7,OK
SD03,Zone D,14.1026,-6.4793,2025-06-06 18:00:00,26.5,16.7,298.4,2.8,OK
SD03,Zone D,14.1026,-6.4793,2025-06-06 19:00:00,40.8,20.6,298.4,3.3,OK
SD03,Zone D,14.1026,-6.4793,2025-06-06 21:00:00,22.8,14.2,298.4,4.3,EN_MAINTENANCE
SD03,Zone D,14.1026,-6.4793,2025-06-07 00:00:00,44.2,14.6,298.4,4.7,OK
SD03,Zone D,14.1026,-6.4793,2025-06-07 04:00:00,45.7,18.6,298.4,2.6,OK
SD03,Zone D,14.1026,-6.4793,2025-06-07 05:00:00,37.8,25.3,298.4,5.0,EN_MAINTENANCE
SD03,Zone D,14.1026,-6.4793,2025-06-07 06:00:00,55.1,11.4,298.4,4.0,OK
SD03,Zone D,14.1026,-6.4793,2025-06-07 07:00:00,33.7,34.2,298.4,4.0,DEFAILLANT
SD03,Zone D,14.1026,-6.4793,2025-06-07 10:00:00,18.7,32.0,298.4,5.0,DEFAILLANT
SD03,Zone D,14.1026,-6.4793,2025-06-07 11:00:00,52.3,12.2,298.4,2.4,OK
SD03,Zone D,14.1026,-6.4793,2025-06-07 14:00:00,28.0,24.5,298.4,4.7,DEFAILLANT
SD03,Zone D,14.1026,-6.4793,2025-06-07 15:00:00,39.1,21.2,298.4,5.0,OK
SD03,Zone D,14.1026,-6.4793,2025-06-07 17:00:00,65.8,37.4,298.4,5.0,OK
SD03,Zone D,14.1026,-6.4793,2025-06-07 20:00:00,83.7,26.6,298.4,4.5,OK
SD03,Zone D,14.1026,-6.4793,2025-06-07 21:00:00,35.4,19.1,298.4,4.0,EN_MAINTENANCE
SD03,Zone D,14.1026,-6.4793,2025-06-07 23:00:00,75.0,29.4,298.4,4.4,OK
SD03,Zone D,14.1026,-6.4793,2025-06-08 00:00:00,43.5,24.5,298.4,4.4,OK
SD03,Zone D,14.1026,-6.4793,2025-06-08 01:00:00,63.5,21.5,298.4,3.9,OK
SD03,Zone D,14.1026,-6.4793,2025-06-08 02:00:00,51.3,32.6,298.4,3.4,DEFAILLANT
SD03,Zone D,14.1026,-6.4793,2025-06-08 04:00:00,2.0,48.3,298.4,4.5,DEFAILLANT
SD03,Zone D,14.1026,-6.4793,2025-06-08 05:00:00,60.9,36.0,298.4,4.9,OK
SD03,Zone D,14.1026,-6.4793,2025-06-08 08:00:00,24.5,18.3,298.4,4.5,OK
SD03,Zone D,14.1026,-6.4793,2025-06-08 09:00:00,71.5,21.5,298.4,4.3,OK
SD03,Zone D,14.1026,-6.4793,2025-06-08 10:00:00,51.8,14.4,298.4,2.9,OK
SD03,Zone D,14.1026,-6.4793,2025-06-08 11:00:00,76.3,15.2,298.4,2.5,OK
SD03,Zone D,14.1026,-6.4793,2025-06-08 12:00:00,31.5,17.5,298.4,3.7,OK
SD03,Zone D,14.1026,-6.4793,2025-06-08 13:00:00,51.2,15.6,298.4,2.6,OK
SD03,Zone D,14.1026,-6.4793,2025-06-08 14:00:00,39.2,25.9,298.4,4.0,DEFAILLANT
SD03,Zone D,14.1026,-6.4793,2025-06-08 15:00:00,125.3,16.9,298.4,3.7,DEFAILLANT
SD03,Zone D,14.1026,-6.4793,2025-06-08 16:00:00,33.9,11.9,298.4,3.3,OK
SD03,Zone D,14.1026,-6.4793,2025-06-08 17:00:00,55.0,28.3,298.4,2.1,OK
SD03,Zone D,14.1026,-6.4793,2025-06-08 18:00:00,52.1,40.7,298.4,5.0,OK
SD03,Zone D,14.1026,-6.4793,2025-06-08 19:00:00,57.8,22.6,298.4,4.3,OK
SD03,Zone D,14.1026,-6.4793,2025-06-08 20:00:00,65.1,26.1,298.4,3.6,OK
SD03,Zone D,14.1026,-6.4793,2025-06-08 22:00:00,59.9,8.3,298.4,3.3,OK
SD03,Zone D,14.1026,-6.4793,2025-06-08 23:00:00,45.6,21.3,298.4,3.4,OK
SD03,Zone D,14.1026,-6.4793,2025-06-09 00:00:00,38.9,28.2,298.4,4.3,OK
SD03,Zone D,14.1026,-6.4793,2025-06-09 02:00:00,35.9,17.4,298.4,4.6,OK
SD03,Zone D,14.1026,-6.4793,2025-06-09 03:00:00,29.7,17.0,298.4,4.3,EN_MAINTENANCE
SD03,Zone D,14.1026,-6.4793,2025-06-09 04:00:00,22.5,25.5,298.4,3.4,OK
SD03,Zone D,14.1026,-6.4793,2025-06-09 06:00:00,26.2,18.6,298.4,3.8,OK
SD03,Zone D,14.1026,-6.4793,2025-06-09 07:00:00,62.1,11.9,298.4,2.1,OK
SD03,Zone D,14.1026,-6.4793,2025-06-09 10:00:00,19.2,16.3,298.4,3.8,OK
SD03,Zone D,14.1026,-6.4793,2025-06-09 11:00:00,76.5,15.4,298.4,3.9,EN_MAINTENANCE
SD03,Zone D,14.1026,-6.4793,2025-06-09 12:00:00,71.6,26.7,298.4,4.5,OK
SD03,Zone D,14.1026,-6.4793,2025-06-09 13:00:00,70.4,21.5,298.4,4.8,OK
SD03,Zone D,14.1026,-6.4793,2025-06-09 15:00:00,9.6,14.9,298.4,4.6,EN_MAINTENANCE
SD03,Zone D,14.1026,-6.4793,2025-06-09 17:00:00,62.5,48.1,298.4,3.3,DEFAILLANT
SD03,Zone D,14.1026,-6.4793,2025-06-09 19:00:00,64.9,23.8,298.4,3.7,OK
SD03,Zone D,14.1026,-6.4793,2025-06-09 20:00:00,44.0,22.1,298.4,3.6,OK
SD03,Zone D,14.1026,-6.4793,2025-06-09 21:00:00,42.8,29.1,298.4,4.7,OK
SD03,Zone D,14.1026,-6.4793,2025-06-09 22:00:00,49.4,14.7,298.4,4.3,OK
SD03,Zone D,14.1026,-6.4793,2025-06-10 01:00:00,75.7,11.3,298.4,5.0,EN_MAINTENANCE
SD03,Zone D,14.1026,-6.4793,2025-06-10 06:00:00,36.4,34.6,298.4,2.2,OK
SD03,Zone D,14.1026,-6.4793,2025-06-10 07:00:00,64.5,22.7,298.4,4.9,OK
SD03,Zone D,14.1026,-6.4793,2025-06-10 10:00:00,42.9,3.1,298.4,3.0,OK
SD03,Zone D,14.1026,-6.4793,2025-06-10 11:00:00,81.4,25.3,298.4,4.2,OK
SD03,Zone D,14.1026,-6.4793,2025-06-10 15:00:00,72.2,16.0,298.4,4.7,OK
SD03,Zone D,14.1026,-6.4793,2025-06-10 16:00:00,46.6,2.3,298.4,4.7,OK
SD03,Zone D,14.1026,-6.4793,2025-06-10 17:00:00,48.8,4.0,298.4,3.4,DEFAILLANT
SD03,Zone D,14.1026,-6.4793,2025-06-10 18:00:00,34.3,19.1,298.4,3.2,DEFAILLANT
SD03,Zone D,14.1026,-6.4793,2025-06-10 19:00:00,48.0,8.6,298.4,3.5,OK
SD03,Zone D,14.1026,-6.4793,2025-06-10 20:00:00,74.7,24.7,298.4,2.1,OK
SD03,Zone D,14.1026,-6.4793,2025-06-10 21:00:00,88.8,20.6,298.4,2.8,OK
SD03,Zone D,14.1026,-6.4793,2025-06-11 00:00:00,21.8,18.7,298.4,3.0,OK
SD03,Zone D,14.1026,-6.4793,2025-06-11 01:00:00,30.9,20.9,298.4,3.7,OK
SD03,Zone D,14.1026,-6.4793,2025-06-11 03:00:00,43.8,16.7,298.4,2.0,OK
SD03,Zone D,14.1026,-6.4793,2025-06-11 05:00:00,73.2,46.2,298.4,5.0,DEFAILLANT
SD03,Zone D,14.1026,-6.4793,2025-06-11 06:00:00,63.8,9.7,298.4,4.4,OK
SD03,Zone D,14.1026,-6.4793,2025-06-11 07:00:00,65.1,27.5,298.4,4.0,OK
SD03,Zone D,14.1026,-6.4793,2025-06-11 09:00:00,61.8,16.8,298.4,3.9,OK
SD03,Zone D,14.1026,-6.4793,2025-06-11 10:00:00,50.3,1.7,298.4,3.7,OK
SD03,Zone D,14.1026,-6.4793,2025-06-11 13:00:00,66.9,14.6,298.4,2.4,OK
SD03,Zone D,14.1026,-6.4793,2025-06-11 15:00:00,80.7,21.8,298.4,3.5,OK
SD03,Zone D,14.1026,-6.4793,2025-06-11 16:00:00,13.4,18.2,298.4,4.0,DEFAILLANT
SD03,Zone D,14.1026,-6.4793,2025-06-11 18:00:00,62.2,22.9,298.4,4.2,OK
SD03,Zone D,14.1026,-6.4793,2025-06-11 19:00:00,37.6,20.9,298.4,4.4,OK
SD03,Zone D,14.1026,-6.4793,2025-06-11 20:00:00,32.0,17.8,298.4,4.3,OK
SD03,Zone D,14.1026,-6.4793,2025-06-11 21:00:00,46.8,18.5,298.4,4.3,OK
SD03,Zone D,14.1026,-6.4793,2025-06-12 01:00:00,31.6,17.3,298.4,4.1,DEFAILLANT
SD03,Zone D,14.1026,-6.4793,2025-06-12 03:00:00,62.5,15.4,298.4,3.9,OK
SD03,Zone D,14.1026,-6.4793,2025-06-12 04:00:00,79.2,8.6,298.4,4.4,OK
SD03,Zone D,14.1026,-6.4793,2025-06-12 06:00:00,34.9,14.7,298.4,3.4,EN_MAINTENANCE
SD03,Zone D,14.1026,-6.4793,2025-06-12 11:00:00,43.6,14.8,298.4,1.6,OK
SD03,Zone D,14.1026,-6.4793,2025-06-12 12:00:00,66.4,12.5,298.4,4.2,OK
SD03,Zone D,14.1026,-6.4793,2025-06-12 13:00:00,19.7,19.8,298.4,3.2,EN_MAINTENANCE
SD03,Zone D,14.1026,-6.4793,2025-06-12 14:00:00,67.3,33.8,298.4,4.1,OK
SD03,Zone D,14.1026,-6.4793,2025-06-12 16:00:00,7.7,30.7,298.4,4.2,DEFAILLANT
SD03,Zone D,14.1026,-6.4793,2025-06-12 17:00:00,51.4,33.6,298.4,4.7,OK
SD03,Zone D,14.1026,-6.4793,2025-06-12 18:00:00,52.2,33.3,298.4,2.9,OK
SD03,Zone D,14.1026,-6.4793,2025-06-12 21:00:00,79.1,12.4,298.4,3.8,OK
SD03,Zone D,14.1026,-6.4793,2025-06-12 22:00:00,54.7,13.3,298.4,5.0,OK
SD03,Zone D,14.1026,-6.4793,2025-06-13 00:00:00,46.7,15.0,298.4,2.8,OK
SD03,Zone D,14.1026,-6.4793,2025-06-13 05:00:00,35.6,23.5,298.4,4.4,OK
SD03,Zone D,14.1026,-6.4793,2025-06-13 06:00:00,54.7,26.6,298.4,5.0,OK
SD03,Zone D,14.1026,-6.4793,2025-06-13 07:00:00,0.0,28.0,298.4,3.3,EN_MAINTENANCE
SD03,Zone D,14.1026,-6.4793,2025-06-13 08:00:00,70.2,15.0,298.4,3.3,OK
SD03,Zone D,14.1026,-6.4793,2025-06-13 09:00:00,100.0,35.0,298.4,3.8,OK
SD03,Zone D,14.1026,-6.4793,2025-06-13 10:00:00,49.6,16.4,298.4,2.8,EN_MAINTENANCE
SD03,Zone D,14.1026,-6.4793,2025-06-13 11:00:00,16.2,23.5,298.4,2.8,OK
SD03,Zone D,14.1026,-6.4793,2025-06-13 14:00:00,58.0,31.4,298.4,3.1,OK
SD03,Zone D,14.1026,-6.4793,2025-06-13 16:00:00,37.8,39.3,298.4,2.6,OK
SD03,Zone D,14.1026,-6.4793,2025-06-13 19:00:00,68.7,21.8,298.4,3.4,OK
SD03,Zone D,14.1026,-6.4793,2025-06-13 21:00:00,0.0,23.2,298.4,4.0,OK
SD03,Zone D,14.1026,-6.4793,2025-06-13 22:00:00,111.1,44.7,298.4,3.3,DEFAILLANT
SD03,Zone D,14.1026,-6.4793,2025-06-13 23:00:00,62.2,8.1,298.4,3.9,DEFAILLANT
SD03,Zone D,14.1026,-6.4793,2025-06-14 00:00:00,43.3,8.2,298.4,4.0,OK
SD03,Zone D,14.1026,-6.4793,2025-06-14 01:00:00,53.2,20.9,298.4,3.5,OK
SD03,Zone D,14.1026,-6.4793,2025-06-14 02:00:00,91.2,21.4,298.4,3.7,OK
SD03,Zone D,14.1026,-6.4793,2025-06-14 03:00:00,58.6,16.8,298.4,3.6,OK
SD03,Zone D,14.1026,-6.4793,2025-06-14 04:00:00,17.1,13.0,298.4,4.8,OK
SD03,Zone D,14.1026,-6.4793,2025-06-14 05:00:00,41.7,12.1,298.4,2.8,OK
SD03,Zone D,14.1026,-6.4793,2025-06-14 06:00:00,55.6,24.9,298.4,4.7,OK
SD03,Zone D,14.1026,-6.4793,2025-06-14 10:00:00,69.6,9.8,298.4,3.2,OK
SD03,Zone D,14.1026,-6.4793,2025-06-14 11:00:00,73.6,23.9,298.4,3.3,OK
SD03,Zone D,14.1026,-6.4793,2025-06-14 13:00:00,44.0,25.4,298.4,3.9,DEFAILLANT
SD03,Zone D,14.1026,-6.4793,2025-06-14 14:00:00,54.6,18.0,298.4,4.5,OK
SD03,Zone D,14.1026,-6.4793,2025-06-14 18:00:00,54.8,19.6,298.4,4.0,OK
SD03,Zone D,14.1026,-6.4793,2025-06-14 21:00:00,72.8,29.5,298.4,5.0,OK
SD03,Zone D,14.1026,-6.4793,2025-06-14 23:00:00,52.2,26.6,298.4,4.2,OK
SD03,Zone D,14.1026,-6.4793,2025-06-15 00:00:00,136.9,8.4,298.4,1.4,DEFAILLANT
SD03,Zone D,14.1026,-6.4793,2025-06-15 01:00:00,35.4,21.1,298.4,5.0,OK
SD03,Zone D,14.1026,-6.4793,2025-06-15 05:00:00,59.4,13.3,298.4,3.9,OK
SD03,Zone D,14.1026,-6.4793,2025-06-15 06:00:00,3.9,28.0,298.4,2.8,OK
SD03,Zone D,14.1026,-6.4793,2025-06-15 07:00:00,100.0,24.5,298.4,5.0,OK
SD03,Zone D,14.1026,-6.4793,2025-06-15 09:00:00,30.3,40.7,298.4,3.0,OK
SD03,Zone D,14.1026,-6.4793,2025-06-15 10:00:00,37.5,11.9,298.4,4.2,DEFAILLANT
SD03,Zone D,14.1026,-6.4793,2025-06-15 12:00:00,80.6,17.0,298.4,2.1,DEFAILLANT
SD03,Zone D,14.1026,-6.4793,2025-06-15 14:00:00,67.8,22.4,298.4,3.0,OK
SD03,Zone D,14.1026,-6.4793,2025-06-15 16:00:00,51.5,19.9,298.4,3.8,OK
SD03,Zone D,14.1026,-6.4793,2025-06-15 19:00:00,42.9,10.4,298.4,2.0,OK
SD03,Zone D,14.1026,-6.4793,2025-06-15 20:00:00,49.3,21.3,298.4,4.7,EN_MAINTENANCE
SD03,Zone D,14.1026,-6.4793,2025-06-15 22:00:00,24.4,10.0,298.4,3.8,EN_MAINTENANCE
SD03,Zone D,14.1026,-6.4793,2025-06-16 00:00:00,56.4,27.5,298.4,2.2,OK
SD03,Zone D,14.1026,-6.4793,2025-06-16 01:00:00,86.6,28.4,298.4,3.6,DEFAILLANT
SD03,Zone D,14.1026,-6.4793,2025-06-16 04:00:00,86.1,20.2,298.4,4.4,DEFAILLANT
SD03,Zone D,14.1026,-6.4793,2025-06-16 05:00:00,62.4,32.9,298.4,3.5,OK
SD03,Zone D,14.1026,-6.4793,2025-06-16 06:00:00,46.1,5.5,298.4,2.2,EN_MAINTENANCE
SD03,Zone D,14.1026,-6.4793,2025-06-16 08:00:00,76.8,22.9,298.4,3.8,OK
