id_capteur,zone,latitude,longitude,date_heure,temperature_air,humidite_air,pression,vitesse_vent,direction_vent,pluviometrie,altitude,precision_gps,etat_capteur
MC12,Zone C,14.4987,-6.567,2025-07-17 15:00:00,56.1,58.9,998.5,49.3,N,0.7,328.5,3.9,OK
MC12,Zone C,14.4987,-6.567,2025-07-17 20:00:00,27.3,72.9,1001.1,52.5,S,2.14,328.5,2.8,DEFAILLANT
MC12,Zone C,14.4987,-6.567,2025-07-18 00:00:00,26.6,60.4,1005.3,15.4,NO,1.63,328.5,4.0,OK
MC12,Zone C,14.4987,-6.567,2025-07-18 04:00:00,-6.3,50.3,990.2,31.2,NO,0.29,328.5,3.3,DEFAILLANT
MC12,Zone C,14.4987,-6.567,2025-07-18 08:00:00,37.2,32.2,1008.4,28.7,NE,0.19,328.5,4.1,OK
MC12,Zone C,14.4987,-6.567,2025-07-18 09:00:00,32.8,33.4,1007.1,20.1,NE,0.17,328.5,2.8,OK
MC12,Zone C,14.4987,-6.567,2025-07-18 11:00:00,43.9,54.2,1015.1,40.0,SE,0.27,328.5,2.5,OK
MC12,Zone C,14.4987,-6.567,2025-07-18 13:00:00,40.4,28.7,1008.8,42.6,E,0.23,328.5,3.3,DEFAILLANT
MC12,Zone C,14.4987,-6.567,2025-07-18 15:00:00,28.8,50.4,1000.7,58.9,SE,0.55,328.5,3.5,EN_MAINTENANCE
MC12,Zone C,14.4987,-6.567,2025-07-18 20:00:00,33.6,45.4,998.3,10.7,SE,0.21,328.5,3.9,OK
MC12,Zone C,14.4987,-6.567,2025-07-18 22:00:00,31.8,38.4,994.9,26.9,SE,0.23,328.5,3.9,OK
MC12,Zone C,14.4987,-6.567,2025-07-19 00:00:00,30.8,39.5,1009.4,19.4,NO,0.98,328.5,2.8,OK
MC12,Zone C,14.4987,-6.567,2025-07-19 03:00:00,32.3,28.6,999.3,35.8,E,4.41,328.5,3.5,OK
MC12,Zone C,14.4987,-6.567,2025-07-19 07:00:00,41.8,51.1,1000.9,27.5,S,0.82,328.5,3.3,OK
MC12,Zone C,14.4987,-6.567,2025-07-19 09:00:00,28.2,38.3,1022.8,19.3,O,1.77,328.5,2.9,OK
MC12,Zone C,14.4987,-6.567,2025-07-19 15:00:00,29.7,46.4,1001.5,33.1,SO,0.31,328.5,3.8,OK
MC12,Zone C,14.4987,-6.567,2025-07-20 00:00:00,28.2,16.9,1006.9,25.1,SE,1.03,328.5,2.8,OK
MC12,Zone C,14.4987,-6.567,2025-07-20 01:00:00,35.9,24.1,997.2,114.8,N,0.31,328.5,4.1,DEFAILLANT
MC12,Zone C,14.4987,-6.567,2025-07-20 03:00:00,32.3,48.5,1009.8,34.0,S,1.15,328.5,4.3,EN_MAINTENANCE
MC12,Zone C,14.4987,-6.567,2025-07-20 04:00:00,30.9,40.5,1008.5,34.1,NO,0.03,328.5,2.3,OK
MC12,Zone C,14.4987,-6.567,2025-07-20 06:00:00,34.0,45.5,1009.7,29.1,NE,0.7,328.5,4.4,OK
MC12,Zone C,14.4987,-6.567,2025-07-20 08:00:00,34.3,48.2,996.1,30.1,N,1.2,328.5,2.9,DEFAILLANT
MC12,Zone C,14.4987,-6.567,2025-07-20 09:00:00,38.0,52.4,1018.4,15.1,SE,1.01,328.5,3.0,DEFAILLANT
MC12,Zone C,14.4987,-6.567,2025-07-20 11:00:00,22.2,25.4,1014.2,28.6,E,0.74,328.5,2.7,OK
MC12,Zone C,14.4987,-6.567,2025-07-20 12:00:00,35.6,42.3,1013.9,24.3,NO,0.26,328.5,1.1,OK
MC12,Zone C,14.4987,-6.567,2025-07-20 13:00:00,50.4,27.9,1002.5,50.4,N,1.2,328.5,1.8,OK
MC12,Zone C,14.4987,-6.567,2025-07-20 17:00:00,22.9,33.3,992.3,31.6,NE,0.61,328.5,2.6,OK
MC12,Zone C,14.4987,-6.567,2025-07-20 20:00:00,27.9,52.5,1005.2,46.8,S,1.16,328.5,3.5,OK
MC12,Zone C,14.4987,-6.567,2025-07-20 21:00:00,35.0,42.0,1010.1,32.4,E,0.03,328.5,5.0,OK
MC12,Zone C,14.4987,-6.567,2025-07-20 23:00:00,25.1,22.4,1009.2,28.0,O,4.97,328.5,3.1,OK
MC12,Zone C,14.4987,-6.567,2025-07-21 01:00:00,33.2,46.5,1005.6,170.1,N,0.17,328.5,4.3,DEFAILLANT
MC12,Zone C,14.4987,-6.567,2025-07-21 02:00:00,1.3,60.6,1000.2,53.0,O,0.94,328.5,2.5,DEFAILLANT
MC12,Zone C,14.4987,-6.567,2025-07-21 03:00:00,28.7,40.6,1000.0,47.9,E,3.27,328.5,2.9,OK
MC12,Zone C,14.4987,-6.567,2025-07-21 07:00:00,35.9,17.6,996.4,42.9,SO,0.92,328.5,4.5,OK
MC12,Zone C,14.4987,-6.567,2025-07-21 13:00:00,30.3,41.1,1001.1,40.5,O,0.7,328.5,3.4,OK
MC12,Zone C,14.4987,-6.567,2025-07-21 18:00:00,33.1,20.3,1011.4,54.6,S,2.62,328.5,2.0,EN_MAINTENANCE
MC12,Zone C,14.4987,-6.567,2025-07-21 21:00:00,30.8,36.3,1015.9,50.4,NO,0.46,328.5,3.2,EN_MAINTENANCE
MC12,Zone C,14.4987,-6.567,2025-07-21 22:00:00,45.0,25.8,994.8,46.1,NO,1.95,328.5,4.8,OK
MC12,Zone C,14.4987,-6.567,2025-07-22 02:00:00,33.7,25.9,1008.8,31.4,SO,0.39,328.5,1.0,OK
MC12,Zone C,14.4987,-6.567,2025-07-22 09:00:00,31.5,39.1,988.4,29.5,O,0.42,328.5,4.8,OK
MC12,Zone C,14.4987,-6.567,2025-07-22 10:00:00,28.4,37.0,995.6,48.9,NE,0.6,328.5,3.1,OK
MC12,Zone C,14.4987,-6.567,2025-07-22 14:00:00,40.8,24.2,1005.6,21.5,NE,0.62,328.5,3.7,OK
MC12,Zone C,14.4987,-6.567,2025-07-22 16:00:00,34.6,25.1,994.8,0.0,N,0.5,328.5,3.4,OK
MC12,Zone C,14.4987,-6.567,2025-07-22 17:00:00,32.8,52.5,1004.1,23.6,SO,1.66,328.5,4.0,OK
MC12,Zone C,14.4987,-6.567,2025-07-22 22:00:00,34.4,53.5,1006.1,0.0,SO,0.11,328.5,2.9,OK
MC12,Zone C,14.4987,-6.567,2025-07-23 04:00:00,27.2,49.9,1007.4,24.1,NE,0.46,328.5,2.3,OK
MC12,Zone C,14.4987,-6.567,2025-07-23 05:00:00,40.1,43.8,1000.3,22.2,SO,1.98,328.5,3.4,EN_MAINTENANCE
MC12,Zone C,14.4987,-6.567,2025-07-23 08:00:00,33.4,37.5,1020.1,36.1,NE,0.03,328.5,2.7,OK
MC12,Zone C,14.4987,-6.567,2025-07-23 10:00:00,35.3,46.6,1006.3,46.9,O,0.34,328.5,3.9,OK
MC12,Zone C,14.4987,-6.567,2025-07-23 20:00:00,40.6,38.7,1006.2,44.4,SO,0.4,328.5,2.7,EN_MAINTENANCE
MC12,Zone C,14.4987,-6.567,2025-07-23 22:00:00,35.9,24.3,1009.4,20.3,N,1.25,328.5,3.3,OK
MC12,Zone C,14.4987,-6.567,2025-07-23 23:00:00,32.4,13.5,999.7,34.5,SO,1.01,328.5,2.3,OK
MC12,Zone C,14.4987,-6.567,2025-07-24 01:00:00,31.3,36.5,996.1,54.0,SO,0.74,328.5,2.3,OK
MC12,Zone C,14.4987,-6.567,2025-07-24 09:00:00,25.7,40.9,1013.9,57.1,S,1.06,328.5,2.7,EN_MAINTENANCE
MC12,Zone C,14.4987,-6.567,2025-07-24 12:00:00,27.2,59.8,994.7,24.2,O,1.54,328.5,3.0,OK
MC12,Zone C,14.4987,-6.567,2025-07-24 16:00:00,37.8,64.5,1003.7,53.3,E,0.08,328.5,2.9,OK
MC12,Zone C,14.4987,-6.567,2025-07-24 17:00:00,32.4,49.6,984.8,36.2,O,1.15,328.5,3.8,OK
MC12,Zone C,14.4987,-6.567,2025-07-24 20:00:00,30.3,56.6,1007.5,57.0,E,0.67,328.5,2.8,EN_MAINTENANCE
MC12,Zone C,14.4987,-6.567,2025-07-25 01:00:00,48.2,48.8,992.7,21.4,O,1.19,328.5,3.2,OK
MC12,Zone C,14.4987,-6.567,2025-07-25 02:00:00,30.3,58.1,997.1,18.4,NO,0.51,328.5,1.4,OK
MC12,Zone C,14.4987,-6.567,2025-07-25 05:00:00,67.6,45.0,1016.2,161.4,SE,0.62,328.5,4.4,DEFAILLANT
MC12,Zone C,14.4987,-6.567,2025-07-25 06:00:00,26.6,46.4,1003.6,28.9,O,0.86,328.5,3.9,EN_MAINTENANCE
MC12,Zone C,14.4987,-6.567,2025-07-25 14:00:00,42.6,50.1,989.6,26.4,SE,1.69,328.5,5.0,OK
MC12,Zone C,14.4987,-6.567,2025-07-25 15:00:00,41.0,40.7,1000.9,11.7,S,0.73,328.5,2.6,EN_MAINTENANCE
MC12,Zone C,14.4987,-6.567,2025-07-25 16:00:00,37.5,24.5,987.3,21.8,N,0.17,328.5,4.5,OK
MC12,Zone C,14.4987,-6.567,2025-07-25 18:00:00,40.3,38.6,1008.9,28.8,S,1.1,328.5,3.2,OK
MC12,Zone C,14.4987,-6.567,2025-07-26 00:00:00,36.2,59.3,996.2,13.2,NE,1.24,328.5,3.2,OK
MC12,Zone C,14.4987,-6.567,2025-07-26 06:00:00,34.3,53.8,1015.3,37.7,SO,1.55,328.5,1.8,OK
MC12,Zone C,14.4987,-6.567,2025-07-26 13:00:00,45.0,42.7,1014.8,17.9,NO,0.71,328.5,2.7,OK
MC12,Zone C,14.4987,-6.567,2025-07-26 15:00:00,33.2,31.4,1003.0,3.3,S,0.25,328.5,1.9,OK
MC12,Zone C,14.4987,-6.567,2025-07-26 16:00:00,36.6,44.8,989.6,40.2,N,1.66,328.5,3.4,OK
MC12,Zone C,14.4987,-6.567,2025-07-26 17:00:00,44.0,35.9,1008.9,19.0,NO,0.24,328.5,3.3,OK
MC12,Zone C,14.4987,-6.567,2025-07-26 22:00:00,34.5,31.5,1016.3,33.7,O,0.53,328.5,2.8,OK
MC12,Zone C,14.4987,-6.567,2025-07-27 00:00:00,27.4,37.6,1001.4,16.2,SO,0.65,328.5,1.9,OK
MC12,Zone C,14.4987,-6.567,2025-07-27 04:00:00,33.1,45.8,1024.1,37.3,NE,1.86,328.5,3.1,OK
MC12,Zone C,14.4987,-6.567,2025-07-27 06:00:00,30.6,29.5,1013.1,23.2,NO,0.86,328.5,3.8,DEFAILLANT
MC12,Zone C,14.4987,-6.567,2025-07-27 09:00:00,29.3,50.3,996.1,37.6,SE,1.13,328.5,3.2,OK
MC12,Zone C,14.4987,-6.567,2025-07-27 10:00:00,30.4,31.7,999.7,15.3,SO,0.59,328.5,4.4,EN_MAINTENANCE
MC12,Zone C,14.4987,-6.567,2025-07-27 12:00:00,20.8,50.7,984.3,37.4,S,0.18,328.5,3.3,OK
MC12,Zone C,14.4987,-6.567,2025-07-27 13:00:00,30.5,49.6,1009.0,33.5,SO,0.18,328.5,1.5,OK
MC12,Zone C,14.4987,-6.567,2025-07-27 15:00:00,-5.9,32.1,1019.2,28.6,NO,0.46,328.5,3.7,DEFAILLANT
MC12,Zone C,14.4987,-6.567,2025-07-27 17:00:00,36.0,52.0,1008.8,29.1,SE,1.49,328.5,2.4,OK
MC12,Zone C,14.4987,-6.567,2025-07-27 18:00:00,41.0,19.2,1005.8,42.8,SO,0.37,328.5,3.5,OK
MC12,Zone C,14.4987,-6.567,2025-07-27 21:00:00,35.5,77.3,1001.1,26.1,NE,1.4,328.5,3.0,OK
MC12,Zone C,14.4987,-6.567,2025-07-27 23:00:00,26.0,20.2,1002.7,21.5,N,1.55,328.5,3.7,OK
MC12,Zone C,14.4987,-6.567,2025-07-28 00:00:00,35.9,59.7,1024.8,65.7,NO,0.4,328.5,5.0,EN_MAINTENANCE
MC12,Zone C,14.4987,-6.567,2025-07-28 02:00:00,35.9,35.4,1004.3,59.6,O,0.01,328.5,4.1,OK
MC12,Zone C,14.4987,-6.567,2025-07-28 03:00:00,29.2,40.9,1016.8,32.8,N,1.09,328.5,3.2,OK
MC12,Zone C,14.4987,-6.567,2025-07-28 08:00:00,26.7,27.0,989.7,47.7,NO,1.5,328.5,3.4,OK
MC12,Zone C,14.4987,-6.567,2025-07-28 12:00:00,30.5,54.5,1006.7,54.4,O,3.01,328.5,2.9,OK
MC12,Zone C,14.4987,-6.567,2025-07-28 16:00:00,29.6,42.5,1010.0,49.6,NO,1.17,328.5,4.5,EN_MAINTENANCE
MC12,Zone C,14.4987,-6.567,2025-07-28 18:00:00,29.7,48.3,1012.1,43.7,NO,1.68,328.5,3.0,EN_MAINTENANCE
MC12,Zone C,14.4987,-6.567,2025-07-28 19:00:00,38.3,38.0,1004.2,42.5,SO,0.67,328.5,4.0,OK
MC12,Zone C,14.4987,-6.567,2025-07-28 22:00:00,27.6,62.1,1000.0,51.8,O,0.5,328.5,2.6,DEFAILLANT
MC12,Zone C,14.4987,-6.567,2025-07-29 02:00:00,24.2,27.8,1002.5,19.1,NE,0.39,328.5,2.3,OK
MC12,Zone C,14.4987,-6.567,2025-07-29 03:00:00,39.5,59.3,988.5,29.1,N,1.25,328.5,2.8,OK
MC12,Zone C,14.4987,-6.567,2025-07-29 05:00:00,30.7,42.6,996.2,22.8,S,1.77,328.5,4.9,OK
MC12,Zone C,14.4987,-6.567,2025-07-29 06:00:00,37.5,19.9,1005.9,14.1,SO,1.64,328.5,3.5,OK
MC12,Zone C,14.4987,-6.567,2025-07-29 09:00:00,31.7,27.1,998.3,27.5,NO,2.2,328.5,3.5,OK
MC12,Zone C,14.4987,-6.567,2025-07-29 11:00:00,23.4,64.2,993.3,19.3,S,0.88,328.5,3.7,OK
MC12,Zone C,14.4987,-6.567,2025-07-29 14:00:00,67.0,23.1,992.9,26.5,NO,0.67,328.5,3.9,DEFAILLANT
MC12,Zone C,14.4987,-6.567,2025-07-29 15:00:00,47.4,41.3,1002.5,39.4,SE,0.37,328.5,2.9,OK
MC12,Zone C,14.4987,-6.567,2025-07-29 18:00:00,41.4,62.1,1009.5,36.3,SE,0.36,328.5,3.8,OK
MC12,Zone C,14.4987,-6.567,2025-07-29 19:00:00,27.9,25.3,1008.3,21.7,SE,0.5,328.5,3.1,OK
MC12,Zone C,14.4987,-6.567,2025-07-29 21:00:00,28.0,40.8,1000.7,15.9,NE,0.54,328.5,1.5,OK
MC12,Zone C,14.4987,-6.567,2025-07-29 22:00:00,44.4,54.3,1010.6,2.5,NO,3.91,328.5,5.0,EN_MAINTENANCE
MC12,Zone C,14.4987,-6.567,2025-07-29 23:00:00,28.0,33.0,1015.0,39.3,S,0.02,328.5,3.0,OK
MC12,Zone C,14.4987,-6.567,2025-07-30 00:00:00,41.1,36.7,1002.5,14.4,E,0.57,328.5,3.8,OK
MC12,Zone C,14.4987,-6.567,2025-07-30 03:00:00,31.2,39.0,1002.9,32.1,S,0.13,328.5,3.2,OK
MC12,Zone C,14.4987,-6.567,2025-07-30 07:00:00,38.1,34.9,1012.7,41.4,NE,0.9,328.5,4.8,EN_MAINTENANCE
MC12,Zone C,14.4987,-6.567,2025-07-30 08:00:00,41.9,45.2,1010.2,29.9,O,0.63,328.5,4.0,OK
MC12,Zone C,14.4987,-6.567,2025-07-30 12:00:00,34.4,49.5,1014.5,28.9,NE,0.1,328.5,3.9,OK
MC12,Zone C,14.4987,-6.567,2025-07-30 13:00:00,36.1,52.2,1005.1,19.7,S,0.54,328.5,3.5,OK
MC12,Zone C,14.4987,-6.567,2025-07-30 16:00:00,29.6,72.1,1003.6,31.6,S,0.07,328.5,4.5,OK
MC12,Zone C,14.4987,-6.567,2025-07-30 18:00:00,39.6,32.1,1002.4,35.2,SO,0.11,328.5,3.5,OK
MC12,Zone C,14.4987,-6.567,2025-07-31 01:00:00,37.0,58.3,993.6,52.0,O,0.78,328.5,2.5,OK
MC12,Zone C,14.4987,-6.567,2025-07-31 04:00:00,43.2,39.2,997.9,39.7,SE,0.78,328.5,3.2,OK
MC12,Zone C,14.4987,-6.567,2025-07-31 06:00:00,40.8,46.2,997.9,49.3,SE,0.46,328.5,3.5,EN_MAINTENANCE
MC12,Zone C,14.4987,-6.567,2025-07-31 09:00:00,33.5,45.9,1012.4,44.7,E,0.89,328.5,3.2,OK
MC12,Zone C,14.4987,-6.567,2025-07-31 11:00:00,42.3,49.7,1005.8,47.8,E,0.49,328.5,2.6,EN_MAINTENANCE
MC12,Zone C,14.4987,-6.567,2025-07-31 13:00:00,45.2,33.2,994.0,82.8,E,0.05,328.5,3.8,DEFAILLANT
MC12,Zone C,14.4987,-6.567,2025-07-31 14:00:00,34.5,51.8,1001.0,63.9,NO,0.56,328.5,1.8,OK
MC12,Zone C,14.4987,-6.567,2025-07-31 19:00:00,22.2,45.2,994.8,43.4,S,0.08,328.5,4.5,DEFAILLANT
MC12,Zone C,14.4987,-6.567,2025-07-31 21:00:00,32.7,56.6,998.8,51.0,S,0.36,328.5,2.6,OK
MC12,Zone C,14.4987,-6.567,2025-07-31 22:00:00,38.1,29.6,1014.7,60.3,NE,0.11,328.5,1.3,OK
MC13,Zone C,14.4904,-6.5549,2025-04-01 04:00:00,29.9,28.5,1006.4,46.1,N,0.49,228.6,2.4,OK
MC13,Zone C,14.4904,-6.5549,2025-04-01 05:00:00,25.4,41.1,1000.2,39.8,S,0.15,228.6,2.5,OK
MC13,Zone C,14.4904,-6.5549,2025-04-01 06:00:00,37.0,33.0,1010.1,36.4,O,0.45,228.6,3.0,EN_MAINTENANCE
MC13,Zone C,14.4904,-6.5549,2025-04-01 07:00:00,24.1,37.8,995.5,51.8,SO,0.84,228.6,2.8,OK
MC13,Zone C,14.4904,-6.5549,2025-04-01 09:00:00,38.9,30.1,1009.4,29.0,E,0.18,228.6,4.5,OK
MC13,Zone C,14.4904,-6.5549,2025-04-01 10:00:00,30.2,50.3,998.6,10.1,NO,0.12,228.6,2.4,OK
MC13,Zone C,14.4904,-6.5549,2025-04-01 12:00:00,25.2,63.3,1014.0,11.7,E,0.4,228.6,4.8,EN_MAINTENANCE
MC13,Zone C,14.4904,-6.5549,2025-04-01 19:00:00,43.3,34.0,998.6,13.8,N,3.45,228.6,3.8,OK
MC13,Zone C,14.4904,-6.5549,2025-04-01 22:00:00,31.3,56.3,1011.5,16.7,SE,0.67,228.6,3.8,EN_MAINTENANCE
MC13,Zone C,14.4904,-6.5549,2025-04-01 23:00:00,27.0,47.1,991.0,18.4,N,1.91,228.6,2.8,OK
MC13,Zone C,14.4904,-6.5549,2025-04-02 00:00:00,28.7,50.2,1007.2,45.8,NO,0.39,228.6,4.2,DEFAILLANT
MC13,Zone C,14.4904,-6.5549,2025-04-02 01:00:00,33.8,34.1,1015.0,27.6,SE,1.49,228.6,3.1,DEFAILLANT
MC13,Zone C,14.4904,-6.5549,2025-04-02 03:00:00,28.3,38.3,999.6,36.8,SO,0.15,228.6,3.9,OK
MC13,Zone C,14.4904,-6.5549,2025-04-02 04:00:00,35.7,38.2,999.9,37.3,NE,0.41,228.6,3.6,OK
MC13,Zone C,14.4904,-6.5549,2025-04-02 08:00:00,29.3,24.6,1009.6,16.6,NO,0.05,228.6,3.5,OK
MC13,Zone C,14.4904,-6.5549,2025-04-02 13:00:00,33.7,48.1,997.0,21.4,SE,0.15,228.6,1.6,OK
MC13,Zone C,14.4904,-6.5549,2025-04-02 16:00:00,-6.3,37.1,1010.2,37.3,SE,1.04,228.6,5.0,DEFAILLANT
MC13,Zone C,14.4904,-6.5549,2025-04-02 21:00:00,37.9,76.3,1004.5,34.5,N,0.08,228.6,3.8,OK
MC13,Zone C,14.4904,-6.5549,2025-04-02 22:00:00,41.5,46.7,1012.9,24.7,O,0.26,228.6,4.7,OK
MC13,Zone C,14.4904,-6.5549,2025-04-03 00:00:00,30.0,56.5,1011.8,59.9,NO,1.13,228.6,1.9,DEFAILLANT
MC13,Zone C,14.4904,-6.5549,2025-04-03 01:00:00,28.6,34.3,1025.2,56.4,S,1.12,228.6,4.4,OK
MC13,Zone C,14.4904,-6.5549,2025-04-03 03:00:00,38.1,42.4,1010.5,43.1,S,1.29,228.6,4.6,OK
MC13,Zone C,14.4904,-6.5549,2025-04-03 12:00:00,31.4,29.1,995.5,20.3,O,0.77,228.6,2.7,OK
MC13,Zone C,14.4904,-6.5549,2025-04-03 15:00:00,43.1,57.7,992.9,61.3,NE,0.49,228.6,2.1,OK
MC13,Zone C,14.4904,-6.5549,2025-04-03 20:00:00,37.0,33.9,1005.7,50.1,NE,0.44,228.6,2.3,OK
MC13,Zone C,14.4904,-6.5549,2025-04-04 01:00:00,23.7,40.4,1002.3,9.5,NE,2.43,228.6,2.3,EN_MAINTENANCE
MC13,Zone C,14.4904,-6.5549,2025-04-04 08:00:00,34.3,45.2,1015.8,21.0,NE,1.03,228.6,3.7,OK
MC13,Zone C,14.4904,-6.5549,2025-04-04 09:00:00,38.4,51.6,1005.7,20.5,O,0.0,228.6,2.7,OK
MC13,Zone C,14.4904,-6.5549,2025-04-04 15:00:00,25.9,42.4,999.0,14.2,E,0.51,228.6,2.3,OK
MC13,Zone C,14.4904,-6.5549,2025-04-04 18:00:00,35.1,46.8,1003.4,23.1,SO,0.04,228.6,2.8,OK
MC13,Zone C,14.4904,-6.5549,2025-04-04 23:00:00,39.1,48.8,992.3,7.1,N,2.76,228.6,2.5,OK
MC13,Zone C,14.4904,-6.5549,2025-04-05 00:00:00,25.1,56.7,1012.3,30.2,SE,1.99,228.6,3.2,OK
MC13,Zone C,14.4904,-6.5549,2025-04-05 02:00:00,33.9,34.7,1005.0,19.9,NE,0.51,228.6,3.4,OK
MC13,Zone C,14.4904,-6.5549,2025-04-05 05:00:00,38.7,43.8,1001.8,7.4,SE,0.95,228.6,2.7,OK
MC13,Zone C,14.4904,-6.5549,2025-04-05 07:00:00,31.4,46.5,1009.8,21.3,NO,0.94,228.6,4.1,EN_MAINTENANCE
MC13,Zone C,14.4904,-6.5549,2025-04-05 17:00:00,31.8,36.0,1007.3,45.2,E,0.59,228.6,1.5,OK
MC13,Zone C,14.4904,-6.5549,2025-04-05 18:00:00,24.8,33.9,998.9,25.1,SO,1.31,228.6,3.3,OK
MC13,Zone C,14.4904,-6.5549,2025-04-05 22:00:00,32.2,42.7,1014.6,17.7,NO,4.73,228.6,3.1,OK
MC13,Zone C,14.4904,-6.5549,2025-04-05 23:00:00,35.2,39.7,1014.7,25.5,NO,0.13,228.6,1.9,OK
MC13,Zone C,14.4904,-6.5549,2025-04-06 00:00:00,36.0,63.7,1004.7,16.7,N,0.37,228.6,1.8,EN_MAINTENANCE
MC13,Zone C,14.4904,-6.5549,2025-04-06 02:00:00,35.2,28.7,1012.2,37.1,NE,0.42,228.6,2.0,OK
MC13,Zone C,14.4904,-6.5549,2025-04-06 04:00:00,34.8,25.1,1002.2,26.0,SE,1.15,228.6,2.0,OK
MC13,Zone C,14.4904,-6.5549,2025-04-06 08:00:00,40.8,47.4,1004.1,18.3,N,0.83,228.6,2.1,OK
MC13,Zone C,14.4904,-6.5549,2025-04-06 10:00:00,21.3,50.2,1015.7,23.1,NO,2.99,228.6,3.9,OK
MC13,Zone C,14.4904,-6.5549,2025-04-06 12:00:00,33.5,49.2,999.0,13.8,NO,0.6,228.6,3.7,OK
MC13,Zone C,14.4904,-6.5549,2025-04-06 13:00:00,33.5,43.2,1000.3,35.9,O,1.05,228.6,2.4,OK
MC13,Zone C,14.4904,-6.5549,2025-04-06 17:00:00,38.2,60.7,1004.3,26.8,SE,0.64,228.6,3.3,OK
MC13,Zone C,14.4904,-6.5549,2025-04-06 18:00:00,18.9,50.5,1003.7,39.9,SE,0.54,228.6,3.4,OK
MC13,Zone C,14.4904,-6.5549,2025-04-06 19:00:00,36.6,29.0,1003.8,17.6,NO,0.05,228.6,3.2,DEFAILLANT
MC13,Zone C,14.4904,-6.5549,2025-04-06 21:00:00,42.7,75.5,1005.3,28.9,E,0.45,228.6,3.2,OK
MC13,Zone C,14.4904,-6.5549,2025-04-07 00:00:00,38.0,67.0,1005.0,58.7,NO,0.02,228.6,3.4,OK
MC13,Zone C,14.4904,-6.5549,2025-04-07 01:00:00,34.1,41.6,1009.1,70.0,N,0.21,228.6,5.0,OK
MC13,Zone C,14.4904,-6.5549,2025-04-07 02:00:00,25.6,39.0,1006.1,36.0,O,0.48,228.6,3.3,OK
MC13,Zone C,14.4904,-6.5549,2025-04-07 03:00:00,35.3,34.2,996.0,78.7,E,2.83,228.6,3.8,OK
MC13,Zone C,14.4904,-6.5549,2025-04-07 04:00:00,36.1,20.2,1001.1,70.9,S,0.04,228.6,4.3,OK
MC13,Zone C,14.4904,-6.5549,2025-04-07 06:00:00,0.6,57.1,1004.4,34.6,NE,0.03,228.6,4.5,DEFAILLANT
MC13,Zone C,14.4904,-6.5549,2025-04-07 07:00:00,35.1,19.9,998.6,148.6,S,0.2,228.6,3.9,DEFAILLANT
MC13,Zone C,14.4904,-6.5549,2025-04-07 08:00:00,43.2,56.7,1013.4,61.9,SE,0.25,228.6,3.8,OK
MC13,Zone C,14.4904,-6.5549,2025-04-07 09:00:00,61.8,19.2,1012.4,32.4,NE,1.11,228.6,1.8,DEFAILLANT
MC13,Zone C,14.4904,-6.5549,2025-04-07 14:00:00,36.4,27.8,998.1,70.0,NO,1.27,228.6,5.0,OK
MC13,Zone C,14.4904,-6.5549,2025-04-07 15:00:00,38.1,39.0,1009.9,33.8,SE,0.33,228.6,2.8,EN_MAINTENANCE
MC13,Zone C,14.4904,-6.5549,2025-04-07 17:00:00,18.9,39.1,1005.5,11.8,N,0.2,228.6,3.2,DEFAILLANT
MC13,Zone C,14.4904,-6.5549,2025-04-07 20:00:00,40.9,46.3,1014.9,61.9,S,0.23,228.6,3.9,OK
MC13,Zone C,14.4904,-6.5549,2025-04-07 21:00:00,21.0,45.2,1019.8,41.2,SO,0.03,228.6,3.5,OK
MC13,Zone C,14.4904,-6.5549,2025-04-07 22:00:00,-9.9,64.8,996.6,37.9,N,2.39,228.6,3.1,DEFAILLANT
MC13,Zone C,14.4904,-6.5549,2025-04-08 00:00:00,36.9,47.0,1001.0,30.1,NE,2.16,228.6,3.3,OK
MC13,Zone C,14.4904,-6.5549,2025-04-08 02:00:00,21.5,28.5,1001.1,36.7,NE,0.08,228.6,2.5,EN_MAINTENANCE
MC13,Zone C,14.4904,-6.5549,2025-04-08 05:00:00,27.6,35.4,1011.5,33.0,NO,1.08,228.6,4.8,OK
MC13,Zone C,14.4904,-6.5549,2025-04-08 10:00:00,33.2,44.7,1001.3,38.3,N,0.6,228.6,2.8,OK
MC13,Zone C,14.4904,-6.5549,2025-04-08 11:00:00,38.0,36.1,1020.4,6.7,SO,2.14,228.6,2.6,EN_MAINTENANCE
MC13,Zone C,14.4904,-6.5549,2025-04-08 12:00:00,29.0,46.0,1017.8,55.6,SO,2.62,228.6,3.9,DEFAILLANT
MC13,Zone C,14.4904,-6.5549,2025-04-08 13:00:00,35.2,43.4,1006.3,26.5,N,0.04,228.6,1.0,OK
MC13,Zone C,14.4904,-6.5549,2025-04-08 15:00:00,45.0,49.7,994.9,15.7,O,0.01,228.6,1.5,OK
MC13,Zone C,14.4904,-6.5549,2025-04-08 16:00:00,26.8,54.4,1012.2,47.4,SE,0.36,228.6,2.8,EN_MAINTENANCE
MC13,Zone C,14.4904,-6.5549,2025-04-08 17:00:00,30.8,33.7,1004.0,48.6,S,0.27,228.6,3.2,EN_MAINTENANCE
MC13,Zone C,14.4904,-6.5549,2025-04-08 18:00:00,40.2,41.2,1008.5,42.0,NO,0.49,228.6,4.8,OK
MC13,Zone C,14.4904,-6.5549,2025-04-08 21:00:00,37.9,63.4,1009.3,28.2,NO,0.92,228.6,3.5,OK
